"Horodateur","Prénom","Nom","Promotion","Activités et métiers","Motivation","Anglais"
"2021/08/17 3:32:41 PM UTC+2","Lilia","Imrane","2020","INTELLIGENCE_ARTIFICIELLE;SPATIAL;ECONOMIE;NUCLEAIRE","CONFIDENT","False"
"2021/08/17 3:32:41 PM UTC+2","Fares","Mathieu","2020","DATA","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Hibrahim","Ambre","2020","STRATEGIE;ENERGIE;AERONAUTIQUE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Annouk","Nour","2020","MATHS","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Clea","Margaut","2020","STRATEGIE;NUCLEAIRE;MATHS;POLITIQUE","CONFIDENT;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Rafael","Clhoe","2020","ECONOMIE;AERONAUTIQUE;FINANCE","ADMINISTRATION;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Mia","Manel","2020","POLITIQUE;DEFENSE","CONFIDENT","False"
"2021/08/17 3:32:41 PM UTC+2","Sirine","Rose","2020","SCIENCE;ENERGIE;FINANCE","ENTREPRISE;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Elsa","Mateo","2020","MANAGEMENT;AERONAUTIQUE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Khiara","Naura","2020","MATHS;POLITIQUE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Milo","Mathias","2020","MATHS;STRATEGIE;DURABLE;AERONAUTIQUE","CONFIDENT;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Jordan","Mathias","2020","SCIENCE;ENERGIE;SPATIAL","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Mannon","Youssef","2020","STRATEGIE;MATHS;CONSEIL","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Nahomi","Clemence","2020","DURABLE;FINANCE;MANAGEMENT","ENTREPRENEURIAT;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Thiago","Ameli","2020","NUCLEAIRE;AERONAUTIQUE;INTELLIGENCE_ARTIFICIELLE","ADMINISTRATION;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Nassim","Ulisse","2020","MATHS;DATA","ENTREPRISE;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Nehlia","Clea","2020","ECONOMIE;ENERGIE;CONSEIL;POLITIQUE","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Lhouna","Marilou","2020","POLITIQUE","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Livio","Hinaya","2020","STRATEGIE","RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Thibault","Louis","2020","MATHS;INTELLIGENCE_ARTIFICIELLE;CONSEIL","CONFIDENT;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Victoria","Wassim","2020","INTELLIGENCE_ARTIFICIELLE;FINANCE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Apauline","Jaade","2020","DEFENSE","RESEAUTER;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Benjamin","Camille","2020","MATHS","CONFIDENT","False"
"2021/08/17 3:32:41 PM UTC+2","Gabriel","Pablo","2020","MANAGEMENT","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Eeva","Isma'il","2020","MATHS","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Maxime","Marceau","2020","MATHS;INTELLIGENCE_ARTIFICIELLE","CONFIDENT;ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Noahm","Amine","2020","DURABLE","RESEAUTER;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Joshua","Khiara","2020","NUCLEAIRE;SPATIAL;POLITIQUE","CONFIDENT;ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Julie","Clarisse","2020","STRATEGIE","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Charli","Mateo","2020","STRATEGIE;DATA","ENTREPRISE;ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Titouan","Eli","2020","SPATIAL;POLITIQUE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Ema","Giani","2020","SPATIAL;MANAGEMENT","RESEAUTER;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Luka","Salma","2020","MATHS;NUCLEAIRE","CONFIDENT","False"
"2021/08/17 3:32:41 PM UTC+2","Iris","Julie","2020","STRATEGIE;INTELLIGENCE_ARTIFICIELLE;MANAGEMENT;POLITIQUE","RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Aria","Zakaria","2020","MATHS;STRATEGIE;FINANCE","ENTREPRISE;CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Soline","Assia","2020","NUCLEAIRE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Laura","Baptiste","2020","SCIENCE;MANAGEMENT;AERONAUTIQUE","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Assia","Lili","2020","INTELLIGENCE_ARTIFICIELLE","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Eli","Meddhi","2020","ECONOMIE;MANAGEMENT;POLITIQUE;NUCLEAIRE","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Giani","Abel","2020","DURABLE;CONSEIL;MANAGEMENT","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Isma'il","Celeste","2020","MATHS;CONSEIL;DEFENSE","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Mathilde","Saana","2020","MATHS;SPATIAL;ENERGIE;ECONOMIE","RESEAUTER;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Tehau","Cali","2020","ECONOMIE;POLITIQUE","ENTREPRISE;CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Laurenzo","Maxime","2020","MATHS;NUCLEAIRE;SPATIAL;DEFENSE","ADMINISTRATION;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Saffia","Quentin","2020","DURABLE;AERONAUTIQUE;POLITIQUE;DEFENSE","CONFIDENT;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Lahna","Leonard","2020","DURABLE;CONSEIL","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Joana","Luca","2020","ENERGIE;DURABLE;AERONAUTIQUE;POLITIQUE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Eden","Jena","2020","SPATIAL;MANAGEMENT;FINANCE;NUCLEAIRE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Alex","Ahna","2020","CONSEIL;POLITIQUE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Garance","Elio","2020","CONSEIL","ENTREPRISE","True"
