"Horodateur","Prénom","Nom","Promotion","Activités et métiers","Motivation","Anglais"
"2021/08/17 3:32:41 PM UTC+2","Quentin","Benjamin","1988","DATA","CONFIDENT;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Alice","Garance","1978","DATA;INTELLIGENCE_ARTIFICIELLE","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Ilias","Leana","1974","SCIENCE","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Julia","Isaac","1984","STRATEGIE;INTELLIGENCE_ARTIFICIELLE;MANAGEMENT;DEFENSE","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Aiden","Lahna","1998","MATHS;SPATIAL;ENERGIE","CONFIDENT;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Jeane","Asma","1982","ECONOMIE;SPATIAL;FINANCE","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Romane","Noemi","1993","ECONOMIE","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Ameli","Justine","1984","NUCLEAIRE;ENERGIE;POLITIQUE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Mahia","Julia","1986","MATHS;ECONOMIE;CONSEIL;FINANCE","ENTREPRISE;RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Evahn","Tessa","2006","STRATEGIE;SCIENCE;CONSEIL;ECONOMIE","RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Adrien","Aiden","1984","MATHS;SPATIAL;MANAGEMENT;DATA","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Alicia","Aalia","1979","ENERGIE;POLITIQUE;DEFENSE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Albane","Remi","1992","DATA;MANAGEMENT;FINANCE;POLITIQUE","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Julia","Tess","1995","POLITIQUE","ENTREPRENEURIAT;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Simon","Josef","2009","MATHS;SCIENCE;AERONAUTIQUE;FINANCE","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Garance","Sami","1971","DATA;SPATIAL;DURABLE","RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Andrea","Anaele","1993","DEFENSE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Amira","Martin","1999","MANAGEMENT;POLITIQUE","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Emi","Iris","2007","MATHS;DURABLE;AERONAUTIQUE","ENTREPRISE;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Natanael","Meline","1989","DATA;MATHS;DURABLE","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Naele","Rhyan","1992","DATA;INTELLIGENCE_ARTIFICIELLE;DEFENSE","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Hyanis","Mae-lys","1975","ECONOMIE;ENERGIE;MANAGEMENT;FINANCE","ENTREPRISE;RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Amza","Mahia","1985","STRATEGIE;INTELLIGENCE_ARTIFICIELLE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Julia","Wilhiam","1982","ECONOMIE;MANAGEMENT;AERONAUTIQUE;FINANCE","ENTREPRISE;ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Andrea","Maelia","1993","STRATEGIE;SPATIAL;MANAGEMENT;INTELLIGENCE_ARTIFICIELLE","ENTREPRENEURIAT;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Thibault","Joshua","1977","SPATIAL;FINANCE;POLITIQUE;DEFENSE","RESEAUTER;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Romi","Anae","1980","DATA;CONSEIL","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Aadam","Li-lou","1971","MANAGEMENT;POLITIQUE;DEFENSE","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Leila","Hissa","1988","ECONOMIE;MANAGEMENT;DEFENSE","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Laugan","Valentine","1979","SCIENCE;CONSEIL;DEFENSE","ADMINISTRATION;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Ninho","Leon","2007","SPATIAL;DURABLE;AERONAUTIQUE;FINANCE","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Benjamin","Celeste","1978","MATHS;ENERGIE;MANAGEMENT;DEFENSE","RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Julien","Anis","1973","FINANCE","ENTREPRISE;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Romain","Annouk","1986","AERONAUTIQUE","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Louisa","Adele","1990","STRATEGIE;ECONOMIE;AERONAUTIQUE;DEFENSE","ENTREPRISE;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Leane","Nassim","1971","STRATEGIE;AERONAUTIQUE","ENTREPRISE;RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Hylies","Mari","1993","SCIENCE;MANAGEMENT;FINANCE","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Leane","Manel","2003","STRATEGIE;DEFENSE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Alissa","Marcel","1994","POLITIQUE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Camile","Margaut","1984","ECONOMIE;DURABLE","RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Corenthin","Emili","1978","DURABLE;DEFENSE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Emi","Lara","2006","SCIENCE;ENERGIE;CONSEIL","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Esteban","Sirine","2003","SPATIAL","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Ninon","Imrane","1993","STRATEGIE;MATHS","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Emanuel","Lou-anne","1985","STRATEGIE;SPATIAL;DURABLE;AERONAUTIQUE","CONFIDENT;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Na'il","Etan","1996","SCIENCE;MANAGEMENT;CONSEIL","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Amza","Ambre","1986","ECONOMIE;INTELLIGENCE_ARTIFICIELLE;POLITIQUE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Laugan","Sami","1992","MATHS;SCIENCE","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Cauline","Annouk","1992","DATA;DURABLE","ENTREPRISE;CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Apauline","Aimen","1977","SPATIAL;POLITIQUE","ENTREPRENEURIAT;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Loic","Alessio","1992","SCIENCE;POLITIQUE","ENTREPRISE","True"
